year,mm-dd,location,parameter,unit,datatype,value
1998,2-Oct,BON,Stlhd,fish/day,Adult Passage,936
1998,3-Oct,BON,Stlhd,fish/day,Adult Passage,814
1998,4-Oct,BON,Stlhd,fish/day,Adult Passage,1089
1998,5-Oct,BON,Stlhd,fish/day,Adult Passage,926
1998,6-Oct,BON,Stlhd,fish/day,Adult Passage,925
1998,7-Oct,BON,Stlhd,fish/day,Adult Passage,823
1998,8-Oct,BON,Stlhd,fish/day,Adult Passage,596
1998,9-Oct,BON,Stlhd,fish/day,Adult Passage,506
1998,10-Oct,BON,Stlhd,fish/day,Adult Passage,362
1998,11-Oct,BON,Stlhd,fish/day,Adult Passage,470
1998,12-Oct,BON,Stlhd,fish/day,Adult Passage,326
1998,13-Oct,BON,Stlhd,fish/day,Adult Passage,391
1998,14-Oct,BON,Stlhd,fish/day,Adult Passage,239
1998,15-Oct,BON,Stlhd,fish/day,Adult Passage,220
1998,16-Oct,BON,Stlhd,fish/day,Adult Passage,227
1998,17-Oct,BON,Stlhd,fish/day,Adult Passage,147
1998,18-Oct,BON,Stlhd,fish/day,Adult Passage,132
1998,19-Oct,BON,Stlhd,fish/day,Adult Passage,146
1998,20-Oct,BON,Stlhd,fish/day,Adult Passage,73
1998,21-Oct,BON,Stlhd,fish/day,Adult Passage,124
1998,22-Oct,BON,Stlhd,fish/day,Adult Passage,72
1998,23-Oct,BON,Stlhd,fish/day,Adult Passage,62
1998,24-Oct,BON,Stlhd,fish/day,Adult Passage,77
1998,25-Oct,BON,Stlhd,fish/day,Adult Passage,56
1998,26-Oct,BON,Stlhd,fish/day,Adult Passage,45
1998,27-Oct,BON,Stlhd,fish/day,Adult Passage,50
1998,28-Oct,BON,Stlhd,fish/day,Adult Passage,81
1998,29-Oct,BON,Stlhd,fish/day,Adult Passage,92
1998,30-Oct,BON,Stlhd,fish/day,Adult Passage,78
1998,31-Oct,BON,Stlhd,fish/day,Adult Passage,65
1998,1-Nov,BON,Stlhd,fish/day,Adult Passage,27
1998,2-Nov,BON,Stlhd,fish/day,Adult Passage,27
1998,3-Nov,BON,Stlhd,fish/day,Adult Passage,8
1998,4-Nov,BON,Stlhd,fish/day,Adult Passage,31
1998,5-Nov,BON,Stlhd,fish/day,Adult Passage,13
1998,6-Nov,BON,Stlhd,fish/day,Adult Passage,3
1998,7-Nov,BON,Stlhd,fish/day,Adult Passage,21
1998,8-Nov,BON,Stlhd,fish/day,Adult Passage,27
1998,9-Nov,BON,Stlhd,fish/day,Adult Passage,43
1998,10-Nov,BON,Stlhd,fish/day,Adult Passage,13
1998,11-Nov,BON,Stlhd,fish/day,Adult Passage,28
1998,12-Nov,BON,Stlhd,fish/day,Adult Passage,9
1998,13-Nov,BON,Stlhd,fish/day,Adult Passage,0
1998,14-Nov,BON,Stlhd,fish/day,Adult Passage,-7
1998,15-Nov,BON,Stlhd,fish/day,Adult Passage,1
1998,16-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,17-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,18-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,19-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,20-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,21-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,22-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,23-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,24-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,25-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,26-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,27-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,28-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,29-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,30-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1998,1-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,2-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,3-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,4-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,5-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,6-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,7-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,8-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,9-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,10-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,11-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,12-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,13-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,14-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,15-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,16-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,17-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,18-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,19-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,20-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,21-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,22-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,23-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,24-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,25-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,26-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,27-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,28-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,29-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,30-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1998,31-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1997,1-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,2-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,3-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,4-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,5-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,6-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,7-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,8-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,9-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,10-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,11-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,12-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,13-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,14-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,15-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,16-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,17-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,18-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,19-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,20-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,21-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,22-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,23-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,24-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,25-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,26-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,27-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,28-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,29-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,30-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,31-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1997,1-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,2-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,3-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,4-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,5-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,6-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,7-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,8-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,9-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,10-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,11-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,12-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,13-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,14-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,15-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,16-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,17-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,18-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,19-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,20-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,21-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,22-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,23-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,24-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,25-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,26-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,27-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,28-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,29-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1997,1-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,2-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,3-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,4-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,5-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,6-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,7-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,8-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,9-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,10-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,11-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,12-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,13-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,14-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1997,15-Mar,BON,Stlhd,fish/day,Adult Passage,21
1997,16-Mar,BON,Stlhd,fish/day,Adult Passage,85
1997,17-Mar,BON,Stlhd,fish/day,Adult Passage,41
1997,18-Mar,BON,Stlhd,fish/day,Adult Passage,24
1997,19-Mar,BON,Stlhd,fish/day,Adult Passage,64
1997,20-Mar,BON,Stlhd,fish/day,Adult Passage,48
1997,21-Mar,BON,Stlhd,fish/day,Adult Passage,39
1997,22-Mar,BON,Stlhd,fish/day,Adult Passage,42
1997,23-Mar,BON,Stlhd,fish/day,Adult Passage,77
1997,24-Mar,BON,Stlhd,fish/day,Adult Passage,100
1997,25-Mar,BON,Stlhd,fish/day,Adult Passage,49
1997,26-Mar,BON,Stlhd,fish/day,Adult Passage,83
1997,27-Mar,BON,Stlhd,fish/day,Adult Passage,84
1997,28-Mar,BON,Stlhd,fish/day,Adult Passage,39
1997,29-Mar,BON,Stlhd,fish/day,Adult Passage,37
1997,30-Mar,BON,Stlhd,fish/day,Adult Passage,38
1997,31-Mar,BON,Stlhd,fish/day,Adult Passage,50
1997,1-Apr,BON,Stlhd,fish/day,Adult Passage,75
1997,2-Apr,BON,Stlhd,fish/day,Adult Passage,85
1997,3-Apr,BON,Stlhd,fish/day,Adult Passage,70
1997,4-Apr,BON,Stlhd,fish/day,Adult Passage,69
1997,5-Apr,BON,Stlhd,fish/day,Adult Passage,60
1997,6-Apr,BON,Stlhd,fish/day,Adult Passage,62
1997,7-Apr,BON,Stlhd,fish/day,Adult Passage,101
1997,8-Apr,BON,Stlhd,fish/day,Adult Passage,115
1997,9-Apr,BON,Stlhd,fish/day,Adult Passage,73
1997,10-Apr,BON,Stlhd,fish/day,Adult Passage,87
1997,11-Apr,BON,Stlhd,fish/day,Adult Passage,60
1997,12-Apr,BON,Stlhd,fish/day,Adult Passage,60
1997,13-Apr,BON,Stlhd,fish/day,Adult Passage,75
1997,14-Apr,BON,Stlhd,fish/day,Adult Passage,71
1997,15-Apr,BON,Stlhd,fish/day,Adult Passage,90
1997,16-Apr,BON,Stlhd,fish/day,Adult Passage,86
1997,17-Apr,BON,Stlhd,fish/day,Adult Passage,66
1997,18-Apr,BON,Stlhd,fish/day,Adult Passage,39
1997,19-Apr,BON,Stlhd,fish/day,Adult Passage,56
1997,20-Apr,BON,Stlhd,fish/day,Adult Passage,55
1997,21-Apr,BON,Stlhd,fish/day,Adult Passage,54
1997,22-Apr,BON,Stlhd,fish/day,Adult Passage,43
1997,23-Apr,BON,Stlhd,fish/day,Adult Passage,67
1997,24-Apr,BON,Stlhd,fish/day,Adult Passage,42
1997,25-Apr,BON,Stlhd,fish/day,Adult Passage,47
1997,26-Apr,BON,Stlhd,fish/day,Adult Passage,42
1997,27-Apr,BON,Stlhd,fish/day,Adult Passage,59
1997,28-Apr,BON,Stlhd,fish/day,Adult Passage,37
1997,29-Apr,BON,Stlhd,fish/day,Adult Passage,45
1997,30-Apr,BON,Stlhd,fish/day,Adult Passage,39
1997,1-May,BON,Stlhd,fish/day,Adult Passage,46
1997,2-May,BON,Stlhd,fish/day,Adult Passage,36
1997,3-May,BON,Stlhd,fish/day,Adult Passage,37
1997,4-May,BON,Stlhd,fish/day,Adult Passage,35
1997,5-May,BON,Stlhd,fish/day,Adult Passage,53
1997,6-May,BON,Stlhd,fish/day,Adult Passage,57
1997,7-May,BON,Stlhd,fish/day,Adult Passage,54
1997,8-May,BON,Stlhd,fish/day,Adult Passage,70
1997,9-May,BON,Stlhd,fish/day,Adult Passage,93
1997,10-May,BON,Stlhd,fish/day,Adult Passage,95
1997,11-May,BON,Stlhd,fish/day,Adult Passage,99
1997,12-May,BON,Stlhd,fish/day,Adult Passage,81
1997,13-May,BON,Stlhd,fish/day,Adult Passage,102
1997,14-May,BON,Stlhd,fish/day,Adult Passage,70
1997,15-May,BON,Stlhd,fish/day,Adult Passage,111
1997,16-May,BON,Stlhd,fish/day,Adult Passage,107
1997,17-May,BON,Stlhd,fish/day,Adult Passage,88
1997,18-May,BON,Stlhd,fish/day,Adult Passage,85
1997,19-May,BON,Stlhd,fish/day,Adult Passage,104
1997,20-May,BON,Stlhd,fish/day,Adult Passage,90
1997,21-May,BON,Stlhd,fish/day,Adult Passage,97
1997,22-May,BON,Stlhd,fish/day,Adult Passage,72
1997,23-May,BON,Stlhd,fish/day,Adult Passage,74
1997,24-May,BON,Stlhd,fish/day,Adult Passage,53
1997,25-May,BON,Stlhd,fish/day,Adult Passage,74
1997,26-May,BON,Stlhd,fish/day,Adult Passage,75
1997,27-May,BON,Stlhd,fish/day,Adult Passage,98
1997,28-May,BON,Stlhd,fish/day,Adult Passage,77
1997,29-May,BON,Stlhd,fish/day,Adult Passage,94
1997,30-May,BON,Stlhd,fish/day,Adult Passage,96
1997,31-May,BON,Stlhd,fish/day,Adult Passage,111
1997,1-Jun,BON,Stlhd,fish/day,Adult Passage,132
1997,2-Jun,BON,Stlhd,fish/day,Adult Passage,101
1997,3-Jun,BON,Stlhd,fish/day,Adult Passage,162
1997,4-Jun,BON,Stlhd,fish/day,Adult Passage,105
1997,5-Jun,BON,Stlhd,fish/day,Adult Passage,120
1997,6-Jun,BON,Stlhd,fish/day,Adult Passage,130
1997,7-Jun,BON,Stlhd,fish/day,Adult Passage,120
1997,8-Jun,BON,Stlhd,fish/day,Adult Passage,126
1997,9-Jun,BON,Stlhd,fish/day,Adult Passage,99
1997,10-Jun,BON,Stlhd,fish/day,Adult Passage,92
1997,11-Jun,BON,Stlhd,fish/day,Adult Passage,120
1997,12-Jun,BON,Stlhd,fish/day,Adult Passage,131
1997,13-Jun,BON,Stlhd,fish/day,Adult Passage,147
1997,14-Jun,BON,Stlhd,fish/day,Adult Passage,121
1997,15-Jun,BON,Stlhd,fish/day,Adult Passage,188
1997,16-Jun,BON,Stlhd,fish/day,Adult Passage,201
1997,17-Jun,BON,Stlhd,fish/day,Adult Passage,207
1997,18-Jun,BON,Stlhd,fish/day,Adult Passage,252
1997,19-Jun,BON,Stlhd,fish/day,Adult Passage,285
1997,20-Jun,BON,Stlhd,fish/day,Adult Passage,249
1997,21-Jun,BON,Stlhd,fish/day,Adult Passage,330
1997,22-Jun,BON,Stlhd,fish/day,Adult Passage,398
1997,23-Jun,BON,Stlhd,fish/day,Adult Passage,426
1997,24-Jun,BON,Stlhd,fish/day,Adult Passage,318
1997,25-Jun,BON,Stlhd,fish/day,Adult Passage,393
1997,26-Jun,BON,Stlhd,fish/day,Adult Passage,398
1997,27-Jun,BON,Stlhd,fish/day,Adult Passage,448
1997,28-Jun,BON,Stlhd,fish/day,Adult Passage,547
1997,29-Jun,BON,Stlhd,fish/day,Adult Passage,564
1997,30-Jun,BON,Stlhd,fish/day,Adult Passage,620
1997,1-Jul,BON,Stlhd,fish/day,Adult Passage,599
1997,2-Jul,BON,Stlhd,fish/day,Adult Passage,611
1997,3-Jul,BON,Stlhd,fish/day,Adult Passage,595
1997,4-Jul,BON,Stlhd,fish/day,Adult Passage,608
1997,5-Jul,BON,Stlhd,fish/day,Adult Passage,743
1997,6-Jul,BON,Stlhd,fish/day,Adult Passage,668
1997,7-Jul,BON,Stlhd,fish/day,Adult Passage,738
1997,8-Jul,BON,Stlhd,fish/day,Adult Passage,889
1997,9-Jul,BON,Stlhd,fish/day,Adult Passage,951
1997,10-Jul,BON,Stlhd,fish/day,Adult Passage,943
1997,11-Jul,BON,Stlhd,fish/day,Adult Passage,899
1997,12-Jul,BON,Stlhd,fish/day,Adult Passage,730
1997,13-Jul,BON,Stlhd,fish/day,Adult Passage,796
1997,14-Jul,BON,Stlhd,fish/day,Adult Passage,1013
1997,15-Jul,BON,Stlhd,fish/day,Adult Passage,874
1997,16-Jul,BON,Stlhd,fish/day,Adult Passage,973
1997,17-Jul,BON,Stlhd,fish/day,Adult Passage,1188
1997,18-Jul,BON,Stlhd,fish/day,Adult Passage,1320
1997,19-Jul,BON,Stlhd,fish/day,Adult Passage,1256
1997,20-Jul,BON,Stlhd,fish/day,Adult Passage,1726
1997,21-Jul,BON,Stlhd,fish/day,Adult Passage,1740
1997,22-Jul,BON,Stlhd,fish/day,Adult Passage,1984
1997,23-Jul,BON,Stlhd,fish/day,Adult Passage,2116
1997,24-Jul,BON,Stlhd,fish/day,Adult Passage,2262
1997,25-Jul,BON,Stlhd,fish/day,Adult Passage,3153
1997,26-Jul,BON,Stlhd,fish/day,Adult Passage,2911
1997,27-Jul,BON,Stlhd,fish/day,Adult Passage,3310
1997,28-Jul,BON,Stlhd,fish/day,Adult Passage,3488
1997,29-Jul,BON,Stlhd,fish/day,Adult Passage,5284
1997,30-Jul,BON,Stlhd,fish/day,Adult Passage,6438
1997,31-Jul,BON,Stlhd,fish/day,Adult Passage,5379
1997,1-Aug,BON,Stlhd,fish/day,Adult Passage,6130
1997,2-Aug,BON,Stlhd,fish/day,Adult Passage,5689
1997,3-Aug,BON,Stlhd,fish/day,Adult Passage,8054
1997,4-Aug,BON,Stlhd,fish/day,Adult Passage,7273
1997,5-Aug,BON,Stlhd,fish/day,Adult Passage,7025
1997,6-Aug,BON,Stlhd,fish/day,Adult Passage,4873
1997,7-Aug,BON,Stlhd,fish/day,Adult Passage,5392
1997,8-Aug,BON,Stlhd,fish/day,Adult Passage,5560
1997,9-Aug,BON,Stlhd,fish/day,Adult Passage,4813
1997,10-Aug,BON,Stlhd,fish/day,Adult Passage,4252
1997,11-Aug,BON,Stlhd,fish/day,Adult Passage,4413
1997,12-Aug,BON,Stlhd,fish/day,Adult Passage,4319
1997,13-Aug,BON,Stlhd,fish/day,Adult Passage,3700
1997,14-Aug,BON,Stlhd,fish/day,Adult Passage,2688
1997,15-Aug,BON,Stlhd,fish/day,Adult Passage,2669
1997,16-Aug,BON,Stlhd,fish/day,Adult Passage,1675
1997,17-Aug,BON,Stlhd,fish/day,Adult Passage,1834
1997,18-Aug,BON,Stlhd,fish/day,Adult Passage,1626
1997,19-Aug,BON,Stlhd,fish/day,Adult Passage,2325
1997,20-Aug,BON,Stlhd,fish/day,Adult Passage,3935
1997,21-Aug,BON,Stlhd,fish/day,Adult Passage,4714
1997,22-Aug,BON,Stlhd,fish/day,Adult Passage,4069
1997,23-Aug,BON,Stlhd,fish/day,Adult Passage,3612
1997,24-Aug,BON,Stlhd,fish/day,Adult Passage,2921
1997,25-Aug,BON,Stlhd,fish/day,Adult Passage,3106
1997,26-Aug,BON,Stlhd,fish/day,Adult Passage,3191
1997,27-Aug,BON,Stlhd,fish/day,Adult Passage,2998
1997,28-Aug,BON,Stlhd,fish/day,Adult Passage,3029
1997,29-Aug,BON,Stlhd,fish/day,Adult Passage,2393
1997,30-Aug,BON,Stlhd,fish/day,Adult Passage,2276
1997,31-Aug,BON,Stlhd,fish/day,Adult Passage,2338
1997,1-Sep,BON,Stlhd,fish/day,Adult Passage,3832
1997,2-Sep,BON,Stlhd,fish/day,Adult Passage,3932
1997,3-Sep,BON,Stlhd,fish/day,Adult Passage,3240
1997,4-Sep,BON,Stlhd,fish/day,Adult Passage,2314
1997,5-Sep,BON,Stlhd,fish/day,Adult Passage,1633
1997,6-Sep,BON,Stlhd,fish/day,Adult Passage,1120
1997,7-Sep,BON,Stlhd,fish/day,Adult Passage,906
1997,8-Sep,BON,Stlhd,fish/day,Adult Passage,766
1997,9-Sep,BON,Stlhd,fish/day,Adult Passage,919
1997,10-Sep,BON,Stlhd,fish/day,Adult Passage,1075
1997,11-Sep,BON,Stlhd,fish/day,Adult Passage,977
1997,12-Sep,BON,Stlhd,fish/day,Adult Passage,874
1997,13-Sep,BON,Stlhd,fish/day,Adult Passage,835
1997,14-Sep,BON,Stlhd,fish/day,Adult Passage,884
1997,15-Sep,BON,Stlhd,fish/day,Adult Passage,1290
1997,16-Sep,BON,Stlhd,fish/day,Adult Passage,1603
1997,17-Sep,BON,Stlhd,fish/day,Adult Passage,1841
1997,18-Sep,BON,Stlhd,fish/day,Adult Passage,1812
1997,19-Sep,BON,Stlhd,fish/day,Adult Passage,1359
1997,20-Sep,BON,Stlhd,fish/day,Adult Passage,956
1997,21-Sep,BON,Stlhd,fish/day,Adult Passage,1104
1997,22-Sep,BON,Stlhd,fish/day,Adult Passage,1287
1997,23-Sep,BON,Stlhd,fish/day,Adult Passage,1744
1997,24-Sep,BON,Stlhd,fish/day,Adult Passage,1692
1997,25-Sep,BON,Stlhd,fish/day,Adult Passage,2349
1997,26-Sep,BON,Stlhd,fish/day,Adult Passage,2262
1997,27-Sep,BON,Stlhd,fish/day,Adult Passage,1859
1997,28-Sep,BON,Stlhd,fish/day,Adult Passage,1387
1997,29-Sep,BON,Stlhd,fish/day,Adult Passage,1179
1997,30-Sep,BON,Stlhd,fish/day,Adult Passage,970
1997,1-Oct,BON,Stlhd,fish/day,Adult Passage,923
1997,2-Oct,BON,Stlhd,fish/day,Adult Passage,824
1997,3-Oct,BON,Stlhd,fish/day,Adult Passage,554
1997,4-Oct,BON,Stlhd,fish/day,Adult Passage,766
1997,5-Oct,BON,Stlhd,fish/day,Adult Passage,836
1997,6-Oct,BON,Stlhd,fish/day,Adult Passage,761
1997,7-Oct,BON,Stlhd,fish/day,Adult Passage,507
1997,8-Oct,BON,Stlhd,fish/day,Adult Passage,332
1997,9-Oct,BON,Stlhd,fish/day,Adult Passage,308
1997,10-Oct,BON,Stlhd,fish/day,Adult Passage,432
1997,11-Oct,BON,Stlhd,fish/day,Adult Passage,609
1997,12-Oct,BON,Stlhd,fish/day,Adult Passage,846
1997,13-Oct,BON,Stlhd,fish/day,Adult Passage,1319
1997,14-Oct,BON,Stlhd,fish/day,Adult Passage,1054
1997,15-Oct,BON,Stlhd,fish/day,Adult Passage,731
1997,16-Oct,BON,Stlhd,fish/day,Adult Passage,590
1997,17-Oct,BON,Stlhd,fish/day,Adult Passage,535
1997,18-Oct,BON,Stlhd,fish/day,Adult Passage,599
1997,19-Oct,BON,Stlhd,fish/day,Adult Passage,545
1997,20-Oct,BON,Stlhd,fish/day,Adult Passage,648
1997,21-Oct,BON,Stlhd,fish/day,Adult Passage,511
1997,22-Oct,BON,Stlhd,fish/day,Adult Passage,385
1997,23-Oct,BON,Stlhd,fish/day,Adult Passage,457
1997,24-Oct,BON,Stlhd,fish/day,Adult Passage,550
1997,25-Oct,BON,Stlhd,fish/day,Adult Passage,356
1997,26-Oct,BON,Stlhd,fish/day,Adult Passage,317
1997,27-Oct,BON,Stlhd,fish/day,Adult Passage,369
1997,28-Oct,BON,Stlhd,fish/day,Adult Passage,285
1997,29-Oct,BON,Stlhd,fish/day,Adult Passage,361
1997,30-Oct,BON,Stlhd,fish/day,Adult Passage,281
1997,31-Oct,BON,Stlhd,fish/day,Adult Passage,203
1997,1-Nov,BON,Stlhd,fish/day,Adult Passage,75
1997,2-Nov,BON,Stlhd,fish/day,Adult Passage,102
1997,3-Nov,BON,Stlhd,fish/day,Adult Passage,75
1997,4-Nov,BON,Stlhd,fish/day,Adult Passage,56
1997,5-Nov,BON,Stlhd,fish/day,Adult Passage,72
1997,6-Nov,BON,Stlhd,fish/day,Adult Passage,24
1997,7-Nov,BON,Stlhd,fish/day,Adult Passage,59
1997,8-Nov,BON,Stlhd,fish/day,Adult Passage,53
1997,9-Nov,BON,Stlhd,fish/day,Adult Passage,45
1997,10-Nov,BON,Stlhd,fish/day,Adult Passage,24
1997,11-Nov,BON,Stlhd,fish/day,Adult Passage,39
1997,12-Nov,BON,Stlhd,fish/day,Adult Passage,15
1997,13-Nov,BON,Stlhd,fish/day,Adult Passage,18
1997,14-Nov,BON,Stlhd,fish/day,Adult Passage,20
1997,15-Nov,BON,Stlhd,fish/day,Adult Passage,21
1997,16-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,17-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,18-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,19-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,20-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,21-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,22-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,23-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,24-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,25-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,26-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,27-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,28-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,29-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,30-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1997,1-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1997,2-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1997,3-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1997,4-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1997,5-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1997,6-Dec,BON,Stlhd,fish/day,Adult Passage,NA
